"업소아이디","업소명","분류코드","분류코드명","업소 주소","업소 전화번호","추천수","상품명","상품가격(일반)(원)"
"00008017","미락","001","한식","서울특별시 성북구 화랑로25길 13 (상월곡동)","915-3334","3","갈매기살(200g)","8000"
"00008017","미락","001","한식","서울특별시 성북구 화랑로25길 13 (상월곡동)","915-3334","3","삼겹살(200g)","7000"
"00008006","영미용실","005","이 미용업","서울특별시 은평구 진흥로 119 (대조동)","02-352-6675","3","커트","10000"
"00008006","영미용실","005","이 미용업","서울특별시 은평구 진흥로 119 (대조동)","02-352-6675","3","파마","25000"
"00008005","은혜김밥","001","한식","서울특별시 은평구 역말로9길 41 (대조동)","02-359-0262","3","된장찌개","7000"
"00008005","은혜김밥","001","한식","서울특별시 은평구 역말로9길 41 (대조동)","02-359-0262","3","된장찌개","4500"
"00008005","은혜김밥","001","한식","서울특별시 은평구 역말로9길 41 (대조동)","02-359-0262","3","김치찌개","7000"
"00007972","콩나물국밥","001","한식","서울특별시 종로구 자하문로 3 (내자동)","738-8223","3","만두국","5000"
"00007972","콩나물국밥","001","한식","서울특별시 종로구 자하문로 3 (내자동)","738-8223","3","콩나물국밥","5000"
"00007972","콩나물국밥","001","한식","서울특별시 종로구 자하문로 3 (내자동)","738-8223","3","참치김치찌개","5000"
"00007972","콩나물국밥","001","한식","서울특별시 종로구 자하문로 3 (내자동)","738-8223","3","순두부찌개","5000"
"00007971","함흥냉면(연백냉면)","001","한식","서울특별시 송파구 새말로12길 7 (문정동)","409-5054","4","냉면","4000"
"00007967","화로가","001","한식","서울특별시 용산구 한강대로39길 5 (한강로2가)","798-8480","3","삼겹살","10000"
"00007967","화로가","001","한식","서울특별시 용산구 한강대로39길 5 (한강로2가)","798-8480","3","비빔밥","6000"
"00007967","화로가","001","한식","서울특별시 용산구 한강대로39길 5 (한강로2가)","798-8480","3","김치찌개","6000"
"00007951","영화미용실","005","이 미용업","서울특별시 금천구 독산로44길 15 (시흥동)","805-2864","5","컷트","6000"
"00007951","영화미용실","005","이 미용업","서울특별시 금천구 독산로44길 15 (시흥동)","805-2864","5","컷트","6000"
"00007951","영화미용실","005","이 미용업","서울특별시 금천구 독산로44길 15 (시흥동)","805-2864","5","파마","22000"
"00007951","영화미용실","005","이 미용업","서울특별시 금천구 독산로44길 15 (시흥동)","805-2864","5","파마","20000"
"00007939","소백산영주한우","001","한식","서울특별시 은평구 은평로 187-3 (녹번동)","02-358-1199","5","한우갈비탕","10000"
"00007939","소백산영주한우","001","한식","서울특별시 은평구 은평로 187-3 (녹번동)","02-358-1199","5","뚝불고기","7000"
"00007937","털보고된이","001","한식","서울특별시 은평구 통일로83길 9-1 (갈현동)","02-383-9289","5","된장찌개","8000"
"00007937","털보고된이","001","한식","서울특별시 은평구 통일로83길 9-1 (갈현동)","02-383-9289","5","참치김치찌개","8000"
"00007937","털보고된이","001","한식","서울특별시 은평구 통일로83길 9-1 (갈현동)","02-383-9289","5","된장찌개","5000"
"00007933","SK명품세탁","007","세탁업","서울특별시 구로구 구일로10길 27 (구로동)","02-6097-7170","5","양복세탁","5500"
"00007931","황궁","002","중식","서울특별시 구로구 경인로47길 10 (고척동)","02-2681-4554","5","짬뽕(홀기준)","4000"
"00007931","황궁","002","중식","서울특별시 구로구 경인로47길 10 (고척동)","02-2681-4554","5","짜장면(홀기준)","3500"
"00007930","화인크리닝세탁소","007","세탁업","서울특별시 구로구 경인로35길 131-15 (고척동)","02-2617-7453","5","양복세탁","5000"
"00007925","토탈헤어샵","005","이 미용업","서울특별시 구로구 오류로8길 83 (오류동)","02-2688-1717","5","파마","15000"
"00007925","토탈헤어샵","005","이 미용업","서울특별시 구로구 오류로8길 83 (오류동)","02-2688-1717","5","컷트","5000"
"00007911","설가네부대찌개","001","한식","서울특별시 구로구 경인로 318-9 (개봉동)","02-2613-2246","6","삼겹살(수입200g)","9000"
"00007908","새미나미용실","005","이 미용업","서울특별시 구로구 부일로9길 87 (온수동)","02-2682-2190","5","파마","25000"
"00007908","새미나미용실","005","이 미용업","서울특별시 구로구 부일로9길 87 (온수동)","02-2682-2190","5","컷트","7000"
"00007904","보리밥 솥뚜껑 삼겹살","001","한식","서울특별시 구로구 개봉로15길 12 (개봉동)","02-2682-4662","5","삼겹살(국내산200g)","10000"
"00007904","보리밥 솥뚜껑 삼겹살","001","한식","서울특별시 구로구 개봉로15길 12 (개봉동)","02-2682-4662","5","보리밥","6000"
"00007903","명가영양돌솥밥","001","한식","서울특별시 구로구 구로동로18길 12 (구로동)","02-858-5977","7","삼겹살(국내산200g)","11000"
"00007903","명가영양돌솥밥","001","한식","서울특별시 구로구 구로동로18길 12 (구로동)","02-858-5977","7","영양돌솥밥","7000"
"00007901","대형갈비","001","한식","서울특별시 구로구 구로동로 100 (구로동)","02-864-0719","7","돼지갈비(국내산200g)","1000"
"00007901","대형갈비","001","한식","서울특별시 구로구 구로동로 100 (구로동)","02-864-0719","7","삼겹살(국내산200g)","1000"
"00007899","길손한정식","001","한식","서울특별시 구로구 고척로40길 33-5 (고척동)","02-2625-0277","7","삼겹살(수입산200g)","6000"
"00007899","길손한정식","001","한식","서울특별시 구로구 고척로40길 33-5 (고척동)","02-2625-0277","7","갈비탕","5000"
"00007899","길손한정식","001","한식","서울특별시 구로구 고척로40길 33-5 (고척동)","02-2625-0277","7","설렁탕","4000"
"00007896","구로사진관","013","기타서비스업종","서울특별시 서울 구로구 가마산로 244","02-862-4940","5","촬영료","8000"
"00007896","구로사진관","013","기타서비스업종","서울특별시 서울 구로구 가마산로 244","02-862-4940","5","인화료","250"
"00007878","조희미용실","005","이 미용업","서울특별시 광진구 뚝섬로52나길 25 (자양동)","447-0658","5","미용료(파마)","25000"
"00007878","조희미용실","005","이 미용업","서울특별시 광진구 뚝섬로52나길 25 (자양동)","447-0658","5","미용료(커트)","7000"
"00007875","기성미용실","005","이 미용업","서울특별시 중구 다산로28길 28 (신당동)","02-2231-0053","5","커트","7000"
"00007875","기성미용실","005","이 미용업","서울특별시 중구 다산로28길 28 (신당동)","02-2231-0053","5","파마","20000"
"00007867","테마모텔","008","숙박업(호텔여관)","서울특별시 영등포구 영중로6길 23-5 (영등포동3가)","02-2675-7500","5","평일","40000"
"00007858","가이드당구장","013","기타서비스업종","서울특별시 송파구 오금로 493 (거여동)","404-4215","5","당구장이용료","4800"
"00007855","일심해장국","001","한식","서울특별시 송파구 양산로 12 (거여동)","407-6718","5","해장국","4000"
"00007855","일심해장국","001","한식","서울특별시 송파구 양산로 12 (거여동)","407-6718","5","갈비탕","6000"
"00007852","신성김밥","001","한식","서울특별시 송파구 백제고분로22길 28 (삼전동 칸스빌)","420-9563","3","조리라면","2500"
"00007852","신성김밥","001","한식","서울특별시 송파구 백제고분로22길 28 (삼전동 칸스빌)","420-9563","3","김밥","1500"
"00007852","신성김밥","001","한식","서울특별시 송파구 백제고분로22길 28 (삼전동 칸스빌)","420-9563","3","물냉면","4000"
"00007851","오백냥분식","001","한식","서울특별시 송파구 가락로 112 (석촌동)","414-2261","236","칼국수","4000"
"00007851","오백냥분식","001","한식","서울특별시 송파구 가락로 112 (석촌동)","414-2261","236","김밥","1500"
"00007851","오백냥분식","001","한식","서울특별시 송파구 가락로 112 (석촌동)","414-2261","236","된장찌개백반","4500"
"00007851","오백냥분식","001","한식","서울특별시 송파구 가락로 112 (석촌동)","414-2261","236","김치찌개백반","4500"
"00007850","청해루","002","중식","서울특별시 송파구 거마로20길 17 (마천동)","404-5586","6","탕수육(中)","13000"
"00007850","청해루","002","중식","서울특별시 송파구 거마로20길 17 (마천동)","404-5586","6","자장면 ","3500"
"00007850","청해루","002","중식","서울특별시 송파구 거마로20길 17 (마천동)","404-5586","6","짬뽕","4500"
"00007847","홍보성","002","중식","서울특별시 송파구 문정로4길 24-20 (문정동)","400-4532","5","짬뽕","3500"
"00007847","홍보성","002","중식","서울특별시 송파구 문정로4길 24-20 (문정동)","400-4532","5","자장면","2500"
"00007845","서울중국집","002","중식","서울특별시 송파구 백제고분로41길 43-15 (송파동)","3432-5585","3","짬뽕","4500"
"00007845","서울중국집","002","중식","서울특별시 송파구 백제고분로41길 43-15 (송파동)","3432-5585","3","자장면","4000"
"00007842","선경헤어샵","005","이 미용업","서울특별시 강남구 삼성로 151 선경상가 지하1층 13호(대치동 선경아파트)","02-566-3019","3","파마일반","40000"
"00007842","선경헤어샵","005","이 미용업","서울특별시 강남구 삼성로 151 선경상가 지하1층 13호(대치동 선경아파트)","02-566-3019","3","커트","10000"
"00007833","별미 바지락칼국수","001","한식","서울특별시 강동구 풍성로 160 (성내동)","470-7393","33","칼국수","6000"
"00007833","별미 바지락칼국수","001","한식","서울특별시 강동구 풍성로 160 (성내동)","470-7393","33","비빔밥","6000"
"00007832","뚝배기","001","한식","서울특별시 강동구 양재대로 1389 (성내동)","476-6005","32","김치찌개","4500"
"00007832","뚝배기","001","한식","서울특별시 강동구 양재대로 1389 (성내동)","476-6005","32","된장찌개","4500"
"00007823","종묘이용원","005","이 미용업","서울특별시 서울 종로구 종로 146(종로3가)","-","3","커트","4000"
"00007822","파고다이용원","005","이 미용업","서울특별시 종로구 종로17길 12 (종로2가)","없음","3","커트","4000"
"00007821","이레이발관","005","이 미용업","서울특별시 종로구 수표로 115 (낙원동)","-","6","커트","4000"
"00007815","이소빈 머리나라","005","이 미용업","서울특별시 종로구 명륜길 9 (명륜3가)","766-0545","3","커트","10000"
"00007815","이소빈 머리나라","005","이 미용업","서울특별시 종로구 명륜길 9 (명륜3가)","766-0545","3","파마","25000"
"00007814","독립문 모텔","008","숙박업(호텔여관)","서울특별시 종로구 통일로 220 (교북동)","737-3555","57","숙박료","35000"
"00007813","삼삼뚝배기","001","한식","서울특별시 종로구 동숭길 51 (동숭동)","765-4683","3","김치찌개","5000"
"00007813","삼삼뚝배기","001","한식","서울특별시 종로구 동숭길 51 (동숭동)","765-4683","3","된장찌개","5000"
"00007812","퓨전 한마당","003","경양식일식","서울특별시 종로구 대학로5길 5 (연건동)","741-3455","3","수제 돈까스","4000"
"00007812","퓨전 한마당","003","경양식일식","서울특별시 종로구 대학로5길 5 (연건동)","741-3455","3","비빔밥","4000"
"00007806","왕관커피숍","004","기타외식업(다방패스트푸드등)","서울특별시 종로구 종로 222 (종로5가)","2266-8365","3","국산차","2000"
"00007806","왕관커피숍","004","기타외식업(다방패스트푸드등)","서울특별시 종로구 종로 222 (종로5가)","2266-8365","3","커피","2000"
"00007802","박리김밥","001","한식","서울특별시 중랑구 공릉로2길 22 (묵동)","02-949-7101","23","된장찌개","5000"
"00007802","박리김밥","001","한식","서울특별시 중랑구 공릉로2길 22 (묵동)","02-949-7101","23","김밥","2000"
"00007801","꽃샘미용실","005","이 미용업","서울특별시 중랑구 중랑역로 272-10 (묵동)","02-971-2322","6","미용료(파마)","20000"
"00007795","태양이용원","005","이 미용업","서울특별시 강서구 화곡로 194 (화곡동)","02-2604-4220","3","이용료","10000"
"00007794","아산남성컷전문","005","이 미용업","서울특별시 강서구 강서로 207 (화곡동)","0","5","이용료(학생)","7000"
